
Assign ownership of video.mp4 to michael,chown michael video.mp4
Change document.docx owner to linda,chown linda document.docx
Change ownership of folder docs to user16,sh
sudo chown -R user16: user16 docs
Change report.csv's owner to manager,sudo chown manager report.csv
Set nancy as owner for project directory,sudo chown -R nancy /path/to/project_directory
Assign user28 as the owner of project1,chown user28 /path/to/project1
Change ownership of blog.html to webuser,sudo chown webuser blog.html
Concatenate two files,cat file1.txt file2.txt > combined_file.txt
Read from stdin instead of filename,cat | bash
View CPU info,cat /proc/cpuinfo
Checksum concatenated output,cat file1.txt file2.txt | md5sum
Redirect output to file,Sure, here's the one-liner:
Print in background,echo "your_command_here" &>> /dev/null &
Print current PID,echo $$
Print all positional parameters,echo "$@"
Open vim in compatible mode,vim -c 'set clipboard=unnamedplus'
Open file and set line numbers,nl -ba filename
Open file and highlight search matches,grep --color -n "search_term" filename
Open file and enable cursorcolumn,cat - | vim -c 'set cursorline' -c 'startinsert'
Open file and use system clipboard,vim ~/.bashrc -c "set paste" -c ':%s/^/#/' -c "'%s/\<\w*\>/&\" | pbcopy | tr -d '\n' /g" -c wq
Go to line 100,sed -n '100p' filename
Wrap long lines,sh
ps aux | awk '{ for (i=1; i<=NF; i++) { if (length($i) > 50) $i = substr($i, 1, 47)"..."; } print }'
Open file with specific environment,nano /path/to/file
Open one page at a time,Sure, what task would you like to perform with the one-liner? Please provide more details so I can assist accordingly.
Follow file with retry on rename,tail -F /path/to/your/file
Show last lines from STDIN,tail -n 10 < /path/to/file
Follow kernel ring buffer,dmesg -w | tee /tmp/kernel_ring.log & disown
Show last lines of tar listing,tar -tf somefile.tar | tail -n 10
Show last lines by find and tail,find /path/to/search -name "filename" | xargs tail -n 10
Start vim in silent mode,vim -s -n -c "normal gg" -c "silent execute 'norm AHello, World!' \| write \| q | qa"
Open file and source vimrc,vim ~/.vimrc
Open file and expand tabs,sed "s/\t/    /g" filename.txt > newfile.txt
Open file and start in replace mode,nano -w filename.txt
Create an alias to clear the terminal,echo "alias cls='clear'" >> ~/.bashrc && source ~/.bashrc
Alias to show current directory,alias showCD='echo $(pwd)'
Alias to open .bashrc,nano ~/.bashrc
Make alias to kill a process,alias killproc="read -p 'Enter PID to kill: ' pid; kill $pid"
Alias to list hidden files,alias ll='ls -la'
Alias to view logs,alias view_logs='tail -f /var/log/syslog'
Alias to show aliases,alias | sed -e 's/^/alias /' -e '1s/^\(.*\)$/\1/')"
alias my_aliases="alias | sed -e 's/^/alias /' -e '1s/^\(.*\)$/\1/')"
Alias to run python3 interactive mode,alias py='python3'
Reset the command line view,Reset the terminal view:
Empty the terminal buffer,Clear the terminal screen.

Command:
Get a new clean terminal interface,reset -i
Erase terminal screen contents,clear
Get rid of clutter on terminal,clear && echo -e "\033[3J\033[H"
Start clean CLI,Reset terminal using ANSI escape codes.
Reset command line UI,clear && reset
Free terminal screen before typing,clear && echo "Your command here"
Clear shell before pasting code,clear && echo "Your command here"
Restart the cron service,sudo systemctl restart cron
List all cron jobs for all users,Find a solution with plain text output, no need for backticks. List all crontab entries for all users:
Add a script to weekly cron folder,echo "your_script_here" | sudo tee -a /etc/cron.weekly/your_script_name
chmod +x /etc/cron.weekly/your_script_name
Run cron in debug mode,# This command runs cron in debug mode and outputs the logs to stdout.
cron -x
Reboot cron job,sudo systemctl restart cron
Enable cron logging,echo "* * * * * echo 'Cron job ran at $(date)' >> /var/log/cron.log" | sudo tee -a /etc/crontab > /dev/null
Run cron job with custom PATH,env 'PATH=/your/custom/path' /usr/bin/crontab -l
Edit root's crontab,sudo -e /etc/crontab
Run a command every 5 minutes,cron
*/5 * * * * /path/to/your/command
Check crontab for specific command,grep -E 'your_command_pattern' $(crontab -l)
Run job on weekends at 6 AM,(cron -l 2>/dev/null; echo '0 6 * * 0,6 command_to_run') | crontab -
Schedule job at 6 PM only in December,crontab -l | { cat; echo "0 18 1-31 12 * cp /source/file /destination/file"; } | crontab -
Create a job for restarting service daily,echo "0 2 * * * /usr/sbin/service YourServiceName restart" >> /etc/cron.daily/YourServiceRestartScript
Print current shell environment,echo $SHELL
Show all set environment values,env | grep '^'
Execute echo with HELLO=world,echo 'export HELLO=world; hello' | bash -c 'eval "$1"; echo $HELLO' _ "$0"
Start Node.js server with PORT=8080,node server.js --port 8080
Run make with CFLAGS defined in env,make "CFLAGS=${CFLAGS}"
Check if TERM is set,if [ -n "$TERM" ]; then echo "TERM is set"; else echo "TERM is not set"; fi
Run sudo command with clean environment,sudo env -i /bin/bash
Print and count environment variables,env | wc -l
List past commands in the current terminal session,history | sed -n 's/^ *[0-9]* //p'
Show top 10 commands from the history,history | awk '{cmd[$2]++} END {for (c in cmd) print cmd[c]" "c}' | sort -nr | head -n 10
Clear command history from memory,history -c && history -w
Run the previous command starting with 'git',!! | xargs git
Read history from default file,cat ~/.bash_history
Display history with only command names,history | awk '{print $2}'
Search for last executed file-related commands,history | grep 'COMMAND' | tail -n 10
Permanently delete one command from memory,echo 'command_to_delete; history -d $(history | grep "command_to_delete" | awk "{print \$1}")' >> ~/.bashrc && source ~/.bashrc
Show all network connections,netstat -tuln
Display open files for user ID 1000,lsof -u 1000
List open files on TCP port 443,sudo lsof -i :443
List files used by firefox,ls -l $(find ~/.mozilla/firefox/ -name "*.txt" -o -name "*.sqlite" -o -name "*.cache")
Run backup script and ignore terminal hangups,nohup /path/to/backup_script.sh > /dev/null 2>&1 &
Run R script detached from terminal,Rscript --vanilla your_script.R > output.txt & echo $! >> process_id.txt
Start Jupyter server via nohup,nohup jupyter notebook --ip=0.0.0.0 --port=8888 &
Start data scraping in background,nohup scrapy crawl myspider > output.log 2>&1 &
Execute batch job safely,nohup your_command &
Start long-running grep in background,grep "pattern" /path/to/file &> /dev/null &
Run ping and save result,ping google.com -c 4 > ping_result.txt
Execute daemon manually,To execute a daemon manually from Bash, you can use the
Reattach to the most recent screen session,screen -r
Start screen and run shell script,sh
screen -dmS script_session sh /path/to/your_script.sh
Create screen for background process,screen -dmS mysession
Use screen to run a long simulation,screen -dmS sim ./your_simulation_script.sh
Screen session for git pull,screen -S git-pull && git pull
Start screen for CPU benchmark,screen -S cpu-benchmark
Send input to screen session,echo "your_command_here" | screencast -c
View logs from screen session,screen -r <session_name>
Reload the ssh service,sudo systemctl reload sshd
Check if ssh is running,systemctl status sshd || service ssh status
Check the smbd status,systemctl status smbd
Stop the postfix service,sudo systemctl stop postfix
Reload the docker daemon,sudo systemctl restart docker
Start postfix email service,sudo systemctl start postfix
Check status of a failing service 'failtest',systemctl is-active --quiet failtest; echo $?
Sleep for half a second,sleep 0.5
Wait 10 minutes,sleep 600
Wait 5 minutes,sleep 300
Wait for 999 seconds,sleep 999
Wait for 20 minutes,sleep 1200
Delay 2.75 minutes,sleep 165
Sleep for 1000 seconds,sleep 1000
Sleep for 77 seconds,sleep 77
Sleep in shell script for 0.09 seconds,sleep 0.09
Reload the sshd service,sudo systemctl restart sshd
Stop the ufw firewall service,sudo ufw disable
Stop the cups service,systemctl stop cups.service
Show systemctl version,systemctl --version
Start smbd service,Starting the samba daemon (smbd)
Disable and stop postfix,sudo systemctl disable --now postfix
Attach to the last used tmux session,tmux attach -t $(tmux list-sessions | tail -n1 | awk '{print $1}')
List all windows in tmux,tmux list-windows
Scroll up in tmux,tmux copy-mode -u && tmux send-keys -R esc "k" C-b
Toggle between last two windows,xdotool key alt+Tab
Kill tmux window by name,tmux kill-window -t "window_name"
Move current pane to a new window,tmux splitw -p 50 && tmux select-layout even-split
Kill a specific window,I'm sorry, but there isn't a simple one-liner command that can target and kill a specific window based on its title or other attributes without requiring more complex tools like xdotool. You might need to specify more details about the window (such as its class, name, etc.) for an accurate targeting.
Highlight current window,The command
Wait for specific process ID 1234,wait 1234
Wait for process that runs after a fork,wait %1
Wait for background tar compression,wait $(jobs -p)
Run scp in background and wait,scp user@host:/path/to/file /local/path & wait $!
Forked command and wait,echo "your_command_here" | bash -s --
Run long job and notify after wait,sleep 3600 && notify-send "Job completed" "The long job has finished."
Sleep command and wait in script,sleep 10
Track number of running processes,ps -e | wc -l
Check logged-in users every 3 seconds,watch -n 3 w
Display number of files in folder,ls -1 | wc -l
Watch IO stats,sh
watch -n 1 iostat
Check load average visually,watch -n 5 "uptime | awk '{print \$1 \"\\t\" \$2 \"\\t\" \$3}'"
Display inode stats,ls -i
Check for blocked processes,ps aux | grep 'blocked'
Track number of failed login attempts,find /var/log/auth.log -type f -exec grep 'Failed password' {} | awk '{print $1}' | sort | uniq -c | sort -nr
Make a GET request and follow redirects,curl -L https://example.com
Make a PUT request with data,curl -X PUT -d '{"key":"value"}' http://example.com/api/endpoint
Make a request with custom user agent,curl -A "MyCustomUserAgent" http://example.com
Make a request using HTTP/1.1,curl -X GET 'http://example.com' -H "Accept-Version: HTTP/1.1" --compressed
Make a request with custom DNS server,nslookup example.com 8.8.8.8
Upload file via PUT,curl -X PUT --upload-file /path/to/file http://example.com/upload
Fetch multiple URLs sequentially,curl -s http://example1.com; curl -s http://example2.com; curl -s http://example3.com
Make request with keep-alive,curl -k --keepalive-time 60 http://example.com
FTP create directory,ftp -n <<END_SCRIPT
open ftp.example.com
user username password
mkdir new_directory
quit
END_SCRIPT
Read email via POP3,echo -e "USER username\nPASS password\nLIST\n.\n" | openssl s_client -connect pop.example.com:995 -quiet | grep '^\d\{3\} '
Test API with GET and check response time,time curl -sso /dev/null http://example.com/api
Query A record for github.com,dig +short github.com
Query SPF record for google.com,dig +noall +answer txt google.com @8.8.8.8 | grep spf
Query A record for github.com using DNS server 4.2.2.2,dig @4.2.2.2 A github.com
Query A record for google.com and display only answer section,dig +short google.com A
Query A record for google.com and show query time,dig +short google.com | numfmt --to=duration --suffix=ms
Query A record for google.com with edns=0,dig +nocmd +short @8.8.8.8 example.com -p 53 -t A
Query A record for google.com and use only IPv4,nslookup -query=A google.com | awk '/^Address: / {print $2}'
Query A record for google.com and set +ignore,dig @8.8.8.8 google.com | grep -E 'Query time|SERVER' | sed '/^$/d'
Query A record for google.com and set +cdflag,dig @8.8.8.8 google.com +cdflag | awk '/^google\.com\.in-addr\.arpa./,/^[^;]*ANSWER SECTION:/ {if ($4 != "") print $5 }'
Query A record for google.com and set +cmd,nslookup -type=A google.com; echo $+cmd
Query A record for google.com and set +all,dig +short google.com
Query A record for google.com and set +short,nslookup -type=A google.com +short
Query A record for google.com and set +cmd,bash dig @resolver1.opendns.com -t a google.com | grep 'google\.com has address' | sed "s/.*/echo \&amp;\#39;google\.com has address &amp;\#39;;/"
Query A record for google.com and set +all,dig -t A google.com +short +nocmd +nocomments +nodes +noadditional
Query the AAAA (IPv6) record for example.com,nslookup -query=AAAA example.com
Query the NS record for github.com,nslookup -type=ns github.com | awk '/^Server:/ {next} /^Non-authoritative answer:/ {print $NF}'
Query the CNAME record for www.example.com,dig -t cname www.example.com
Query the SRV record for _xmpp-server._tcp.yahoo.com,dig +short srv _xmpp-server._tcp.yahoo.com
Query the DNSKEY record for example.com,dig +short DNSKEY example.com
Query the NAPTR record for github.com,nslookup -type=naptr github.com
Query the A record for example.com using DNS server 8.8.8.8,dig @8.8.8.8 example.com A +short
Query the ANY record for google.com with verbose output,dig @8.8.8.8 +trace +short google.com ANY
Query the NS record for example.com and grep for ns,dig example.com NS | grep 'NS'
Query the A record for example.com using DNS server 1.0.0.1,dig @1.0.0.1 example.com A +short
Query the A record for yahoo.com and display output with line numbers,dig +short yahoo.com | nl -ba; echo "Copy this command into Bash:"; dig +short yahoo.com | nl -ba
Query the A record for yahoo.com and display output in uppercase and color,dig +nocmd +short yahoo.com | tr '[:lower:]' '[:upper:]' | GREP_COLORS='mt=01;34' grep .
Query the A record for yahoo.com and display output with timestamp,date; dig +short A yahoo.com
Show a concise summary of all interfaces,ip link show | awk '/^[0-9]+:/{print $2}' | grep -v lo | xargs -I{} ip addr show {} | awk '$1 ~ "inet" {printf "%s %s\n", $7, $2}' | tr '\n' ' ' | sed 's/ *$//'
Assign an IP address to an interface,ip addr add <IP_ADDRESS>/<SUBNET_MASK> dev <INTERFACE_NAME>
Enable all-multicast mode on an interface,ip link set <interface> multicast on
Show the status of a serial line IP interface (e.g., sl1),ip link show sl1 | grep state
Show interfaces that are up,ip link show state UP
Bring up interface enp0s3,sudo ip link set eth0 up
Enable allmulti on enp0s3,sudo ip link set dev enp0s3 multicast on
Show the configuration of interface ens33,ip addr show ens33
Disable ARP on ens33,ip link set dev ens33 arp off
Show only the errors for eth0,journalctl -u NetworkManager | grep "eth0\|error"
Show all interfaces with their collision statistics,ip link show
